"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","trapHours","nightOrDay","eventID","sampleID","sampleCode","samplingProtocolVersion","sampleTiming","fanStatus","catchCupStatus","dryIceStatus","sampleCondition","targetTaxaPresent","recordedBy","dataQF"
"46eeb4fb-0462-459c-b6a5-be704cfb1bda","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-05-14T13:04Z","2019-05-14T20:56Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"f515c372-9ad3-4f7b-9ba3-2fa8f1ddc75d","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-05-14T13:13Z","2019-05-14T21:08Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"09c53b44-01eb-4e0b-a4c9-7186ecd33e4d","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-05-14T13:19Z","2019-05-14T21:13Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"38b50cbb-15ff-4b26-a474-917bac2b62b3","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-05-14T13:24Z","2019-05-14T21:17Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"72765a45-aaa4-487a-80fb-cab997dcc9c0","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-05-14T13:28Z","2019-05-14T21:22Z",7.9,"day","BLAN.2019.20","BLAN_026.20190514.1722","B00000018399","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3475-1959",NA
"6958af20-362c-4595-a86f-d4166fe51900","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-05-14T13:35Z","2019-05-14T21:30Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"e8ed887b-c628-4b08-9d09-13ca91b17a7b","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-05-14T13:44Z","2019-05-14T21:38Z",7.9,"day","BLAN.2019.20","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3475-1959",NA
"642da874-4e23-48c6-ae95-457b6af18d8e","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-06-10T21:11Z","2019-06-11T11:21Z",14.2,"night","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"a9703fe9-2778-49e1-bcea-77221c90f274","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-06-10T21:16Z","2019-06-11T11:28Z",14.2,"night","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"f5501bfa-6898-432a-9855-aa3f9cd7d2ec","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-06-10T21:23Z","2019-06-11T11:39Z",14.3,"night","BLAN.2019.24","BLAN_022.20190611.0739","B00000018212","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"9b40b165-6df0-4380-a1da-79617d4bfb9a","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-06-10T21:35Z","2019-06-11T11:57Z",14.4,"night","BLAN.2019.24","BLAN_025.20190611.0757","B00000018018","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"7389df61-4791-4109-a6d8-26b9ee779815","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-06-10T21:44Z","2019-06-11T12:13Z",14.5,"night","BLAN.2019.24","BLAN_066.20190611.0813","B00000018223","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"546e6305-fefa-4992-8551-78eab04e5a86","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-06-10T21:57Z","2019-06-11T12:22Z",14.4,"night","BLAN.2019.24","BLAN_065.20190611.0822","B00000018200","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"9c19618a-b602-4f0b-a269-a33c5ab3ee7b","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-06-10T22:02Z","2019-06-11T12:32Z",14.5,"night","BLAN.2019.24","BLAN_029.20190611.0832","B00000018216","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"c812f4b3-8218-4d31-85df-129a8bc36f09","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-06-10T22:09Z","2019-06-11T12:43Z",14.6,"night","BLAN.2019.24","BLAN_026.20190611.0843","B00000018390","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"4881bb18-7dea-4035-90b6-e2d16ce22f57","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-06-10T22:15Z","2019-06-11T12:57Z",14.7,"night","BLAN.2019.24","BLAN_023.20190611.0857","B00000018183","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"8068f2c8-610c-419e-a5a2-a54f98fc7fa7","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-06-10T22:23Z","2019-06-11T13:08Z",14.8,"night","BLAN.2019.24","BLAN_024.20190611.0908","B00000018781","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"39022a8e-088c-4a7f-9994-05a6bd0376f5","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-06-11T11:21Z","2019-06-11T21:33Z",10.2,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"9e16c8fc-cb71-4adb-afd6-f469630fdad2","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-06-11T11:28Z","2019-06-11T21:38Z",10.2,"day","BLAN.2019.24","BLAN_027.20190611.1738","B00000018179","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"d7d2446e-1d76-4f2f-822c-64ee8dad293c","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-06-11T11:39Z","2019-06-11T21:46Z",10.1,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"2f12fbf4-141f-4a96-8be0-a75d4f374a00","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-06-11T11:57Z","2019-06-11T21:59Z",10,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"fb3d8e39-7a4e-4602-b3ae-e883cc6e1698","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-06-11T12:13Z","2019-06-11T22:07Z",9.9,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"fb0a5a9d-96ee-4c86-bd0c-e3202447e9dd","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-06-11T12:22Z","2019-06-11T22:11Z",9.8,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"1f10c493-70ab-4e96-a2ad-864150e1913a","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-06-11T12:32Z","2019-06-11T22:15Z",9.7,"day","BLAN.2019.24","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"cc03915c-6f25-46c1-bddd-f785a16d8489","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-06-11T12:43Z","2019-06-11T22:19Z",9.6,"day","BLAN.2019.24","BLAN_026.20190611.1819","B00000018198","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"a3e52309-49ee-4537-ab52-c53e9f19af54","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-06-11T12:57Z","2019-06-11T22:25Z",9.5,"day","BLAN.2019.24","BLAN_023.20190611.1825","B00000018207","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"46360f42-0517-4179-a402-9ed93aac5be1","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-06-11T13:08Z","2019-06-11T22:32Z",9.4,"day","BLAN.2019.24","BLAN_024.20190611.1832","B00000018192","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"c0f4dae1-4a46-400d-b99c-93f1e240cca4","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-07-08T20:49Z","2019-07-09T12:03Z",15.2,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"d10991da-8a2b-452f-a813-fce14de1665c","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-07-08T20:58Z","2019-07-09T12:08Z",15.2,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"ff72dc32-2318-4b0f-bff4-61733116af60","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-07-08T21:08Z","2019-07-09T12:15Z",15.1,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"250cc945-e3a6-4841-b727-c9fcaeb1da66","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-07-08T21:23Z","2019-07-09T12:28Z",15.1,"night","BLAN.2019.28","BLAN_025.20190709.0828","B00000018027","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"772f28d4-3c7a-464c-94e9-65a89d1abda1","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-07-08T21:35Z","2019-07-09T12:38Z",15,"night","BLAN.2019.28","BLAN_066.20190709.0838","B00000018175","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"1de58829-8099-4ae9-9217-fb56519a41a8","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-07-08T21:42Z","2019-07-09T12:42Z",15,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"67dc8330-ff91-405d-b33d-57677ddc3049","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-07-08T21:49Z","2019-07-09T12:48Z",15,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"5e6a30df-b787-4b1a-b2c4-20f011830b35","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-07-08T21:56Z","2019-07-09T12:53Z",15,"night","BLAN.2019.28","BLAN_026.20190709.0853","B00000018225","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"c9290f3c-9a76-4cc8-ae8d-13c3eac7967f","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-07-08T22:03Z","2019-07-09T13:00Z",15,"night","BLAN.2019.28","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"feb00089-51c6-4296-ab5d-66e08975e1c3","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-07-08T22:14Z","2019-07-09T13:10Z",14.9,"night","BLAN.2019.28","BLAN_024.20190709.0910","B00000018782","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"822f4d7b-8df5-41cf-8f23-a53a4106d41e","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-08-05T21:30Z","2019-08-06T12:17Z",14.8,"night","BLAN.2019.32","BLAN_027.20190806.0817","B00000018928","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"545ea385-e737-42ad-9ae8-ae2d98069175","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-08-05T21:36Z","2019-08-06T12:11Z",14.6,"night","BLAN.2019.32","BLAN_067.20190806.0811","B00000018202","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"9bc78c26-5553-4a29-827b-c47bdfca2eb9","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-08-05T21:40Z","2019-08-06T12:25Z",14.8,"night","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-9777-363x",NA
"9ef1f8ed-af0a-483a-bf55-13420987559e","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-08-05T21:55Z","2019-08-06T12:37Z",14.7,"night","BLAN.2019.32","BLAN_025.20190806.0837","B00000018913","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"4ff0a1fb-08a2-4c01-8082-91a657ae2a82","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-08-05T22:07Z","2019-08-06T12:51Z",14.7,"night","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-9777-363x",NA
"3f5f6af2-a5f8-48cc-b261-7385169dffa5","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-08-05T22:08Z","2019-08-06T12:47Z",14.6,"night","BLAN.2019.32","BLAN_066.20190806.0847","B00000018932","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"dc64bbea-4a4a-4317-8384-90a2c65f564a","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-08-05T22:18Z","2019-08-06T12:55Z",14.6,"night","BLAN.2019.32","BLAN_029.20190806.0855","B00000018926","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"22d64fc8-b1c0-4374-ac2d-9be5f81db418","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-08-05T22:21Z","2019-08-06T12:59Z",14.6,"night","BLAN.2019.32","BLAN_026.20190806.0859","B00000018912","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"a762cdd5-daa3-4537-957d-e47e51be6a76","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-08-05T22:30Z","2019-08-06T13:06Z",14.6,"night","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-9777-363x",NA
"09e2135b-0086-454f-b01b-0622e1073d9b","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-08-05T22:42Z","2019-08-06T13:13Z",14.5,"night","BLAN.2019.32","BLAN_024.20190806.0913","B00000018929","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-9777-363x",NA
"1c8b69b0-9757-4ff8-b9ed-1d7765989d9c","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-08-06T12:11Z","2019-08-06T20:21Z",8.2,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"245bc706-9879-4e74-88b5-b23aa5edce78","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-08-06T12:17Z","2019-08-06T20:25Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"cb32c301-7e5f-4620-9e39-17f5da41a50a","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-08-06T12:25Z","2019-08-06T20:34Z",8.2,"day","BLAN.2019.32","BLAN_022.20190806.1634","B00000018927","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"fd45a76e-6fe3-448c-9690-70fd4bdc90c5","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-08-06T12:37Z","2019-08-06T20:45Z",8.1,"day","BLAN.2019.32","BLAN_025.20190806.1645","B00000018916","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"8062bf2e-0590-49f2-8cc1-998e66d093f9","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-08-06T12:47Z","2019-08-06T20:53Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"163d8c00-c65e-4b4d-8e4a-90bf1cee8e70","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-08-06T12:51Z","2019-08-06T20:57Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"037095db-a4ea-4901-86e3-05b37acf2ffb","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-08-06T12:55Z","2019-08-06T21:01Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"98ba1a06-1ba6-4481-b70d-24fc646260ae","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-08-06T12:59Z","2019-08-06T21:05Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"24e5b5e5-6cb8-4805-a94f-169092286a09","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-08-06T13:06Z","2019-08-06T21:10Z",8.1,"day","BLAN.2019.32","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0001-5349-9843",NA
"517c1e6d-1812-4e30-ad79-d47bd7150f88","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-08-06T13:13Z","2019-08-06T21:15Z",8,"day","BLAN.2019.32","BLAN_024.20190806.1715","B00000018909","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0001-5349-9843",NA
"1ecc9550-6071-498b-b6b4-0fd07a4d3584","BLAN_067.mosquitoPoint.mos","D02","BLAN","BLAN_067","distributed","deciduousForest",39.095625,-77.982644,"WGS84",10.2,132.3,0.3,"2019-09-03T20:46Z","2019-09-04T12:59Z",16.2,"night","BLAN.2019.36","BLAN_067.20190904.0859","B00000017925","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"098a301f-2b7b-47ba-a9ea-22a3b873ffa1","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","distributed","deciduousForest",39.097961,-77.983242,"WGS84",10.1,132.1,0.1,"2019-09-03T20:50Z","2019-09-04T13:05Z",16.3,"night","BLAN.2019.36","BLAN_027.20190904.0905","B00000017852","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"d2e37636-8f15-421f-bca5-b80f262186d6","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","distributed","pastureHay",39.09243,-77.975564,"WGS84",10.1,120.8,0.1,"2019-09-03T20:57Z","2019-09-04T13:13Z",16.3,"night","BLAN.2019.36","BLAN_022.20190904.0913","B00000017866","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"9493f597-510a-4198-bb10-47c5e5a33465","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","distributed","deciduousForest",39.086268,-77.96716,"WGS84",10.5,139.9,1.3,"2019-09-03T21:11Z","2019-09-04T13:27Z",16.3,"night","BLAN.2019.36","BLAN_025.20190904.0927","B00000018935","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"428fd332-716f-4607-ada8-2a98fe8cf10e","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","distributed","pastureHay",39.083781,-77.965515,"WGS84",10.1,153.3,0.1,"2019-09-03T21:17Z","2019-09-04T13:39Z",16.4,"night","BLAN.2019.36","BLAN_066.20190904.0939","B00000017893","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"8f135a4a-6f73-438a-ba13-4a785154e0d5","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","distributed","pastureHay",39.08396,-77.961344,"WGS84",10.1,139.9,0.1,"2019-09-03T21:22Z","2019-09-04T13:44Z",16.4,"night","BLAN.2019.36","BLAN_065.20190904.0944","B00000017913","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"88fa61dc-005f-4473-8f23-8c762c55b2aa","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","distributed","pastureHay",39.081459,-77.95938,"WGS84",10.4,121.1,0.5,"2019-09-03T21:27Z","2019-09-04T13:49Z",16.4,"night","BLAN.2019.36","BLAN_029.20190904.0949","B00000017988","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"3b60c8d5-4f14-4645-8746-e3af69206505","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","distributed","deciduousForest",39.08022,-77.96326,"WGS84",10.1,128.4,0.2,"2019-09-03T21:31Z","2019-09-04T13:55Z",16.4,"night","BLAN.2019.36","","","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","N","0000-0002-3192-2230",NA
"33867c8b-3708-4b38-9c28-8ccdc27b6288","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","distributed","deciduousForest",39.084359,-77.957512,"WGS84",10.7,134.1,1,"2019-09-03T21:39Z","2019-09-04T14:02Z",16.4,"night","BLAN.2019.36","BLAN_023.20190904.1002","B00000017850","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
"533a3bed-beac-466a-9ca6-ebae6d344fbb","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","distributed","deciduousForest",39.087894,-77.957,"WGS84",10.5,126.8,0.6,"2019-09-03T21:42Z","2019-09-04T14:12Z",16.5,"night","BLAN.2019.36","BLAN_024.20190904.1012","B00000017976","NEON.DOC.014049vK","Field season","On","OK","Present","No known compromise","Y","0000-0002-3192-2230",NA
