"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition","samplingProtocolVersion","measuredBy","remarks"
"7c51c5a5-f93c-495e-be9a-70b15b5238b7","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-07-18T14:37Z","BLAN.2018.29","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"a765b445-42e4-4ded-b8c7-02cbc53c065a","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-07-18T15:00Z","BLAN.2018.29","","","drag",170,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"f10864fe-149b-4077-b760-078ccbc66979","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-07-18T15:45Z","BLAN.2018.29","","","drag and flag",168,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"92ae6869-aeb5-4fdf-8e6b-e1350da74fa8","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-07-18T16:12Z","BLAN.2018.29","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"3c57c634-e47b-4a12-a20f-303e0107a319","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-07-20T13:49Z","BLAN.2018.29","BLAN_005.20180720","A00000003291","drag and flag",166,"Y",1,0,0,"No known compromise","NEON.DOC.014045vJ","rfalkowski@neoninc.org",NA
"9d649c2c-be55-48c0-9a40-61f06b4b2f21","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-08-06T13:51Z","BLAN.2018.32","","","drag",165,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"a70d3890-0be3-4b27-a080-7c555dc3be18","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-08-06T15:40Z","BLAN.2018.32","BLAN_005.20180806","A00000001622","drag",161,"Y",0,1,135,"No known compromise","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"847b2df2-5935-4680-84b5-b0e172c9b1bc","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-08-06T17:02Z","BLAN.2018.32","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"bbb7b47a-c1d6-46bc-9e28-8dc079734e13","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-08-06T17:53Z","BLAN.2018.32","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"0d7c32b1-a11d-4b1f-b60a-68f893b7ea83","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-08-07T02:27Z","BLAN.2018.32","BLAN_012.20180806","A00000003310","drag",161,"Y",0,1,2,"No known compromise","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"7e61dee9-2e43-493d-8223-cc23b5148263","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-08-07T03:03Z","BLAN.2018.32","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",""
"d9de8c7b-42c5-4a9d-8ab3-3bde1baf5f9e","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-08-27T15:33Z","BLAN.2018.35","","","drag",144,"N",0,0,0,"","NEON.DOC.014045vJ","eashcraft@battelleecology.org","A lot of rain later"
"60e38d60-f7db-40dc-8603-677e4bc2d011","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-08-27T16:09Z","BLAN.2018.35","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",""
"dbda4130-2a51-4e7f-a21f-af1cde21b8d3","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-08-27T16:48Z","BLAN.2018.35","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",""
"46b37bd7-196f-4b79-9067-515a6bf1e324","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-08-27T17:52Z","BLAN.2018.35","BLAN_005.20180827","A00000035189","drag",160,"Y",0,4,67,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",""
"f7a6f1f8-3576-4060-8d25-5224dd598a14","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-08-27T19:39Z","BLAN.2018.35","BLAN_002.20180827","A00000003292","drag",160,"Y",0,0,1,"No known compromise","NEON.DOC.014045vJ","sratcliffe@neoninc.org",""
"3c795b09-0c73-4823-aaa5-d9dd81bea88a","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-08-29T18:06Z","BLAN.2018.35","BLAN_015.20180829","A00000002665","drag",148,"Y",0,0,8,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",""
"da0ad754-9aac-46c3-b69a-9701a38abc38","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-09-20T15:54Z","BLAN.2018.38","BLAN_002.20180920","A00000002666","drag",160,"Y",0,1,58,"No known compromise","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"646171cc-4773-4de3-b15e-d66ea384b48b","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-09-20T17:01Z","BLAN.2018.38","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"0103d356-06fe-435e-911f-788a3867881b","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-09-20T17:36Z","BLAN.2018.38","BLAN_005.20180920","A00000035257","drag",163,"Y",0,6,17,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"62a230e3-3a96-433c-b808-a126959d536e","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-09-20T18:33Z","BLAN.2018.38","BLAN_008.20180920","A00000003261","drag",160,"Y",0,0,2,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"fd61c04c-6e52-4bd1-a9bb-4a58defd96d9","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-09-20T19:13Z","BLAN.2018.38","BLAN_012.20180920","A00000035274","drag",160,"Y",0,1,1,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"8401fe9e-43b7-4b57-a1cf-3f746d8c0bc9","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-09-20T19:57Z","BLAN.2018.38","","","drag",150,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"322d4685-55aa-441b-be13-da4a6062c9b2","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-03-13T13:36Z","BLAN.2019.11",NA,NA,"drag",150,"N",0,0,0,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"0f9b5210-2723-4c21-8825-f70fba35c446","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-03-13T14:10Z","BLAN.2019.11",NA,NA,"drag",163,"N",0,0,0,"","NEON.DOC.014045vK","0000-0001-5349-9843",NA
"c25fd885-9f43-46fa-a7f8-6fe00612ca55","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-03-13T14:30Z","BLAN.2019.11",NA,NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"214f534f-6cd5-418a-b127-9b142df546ab","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-03-13T15:25Z","BLAN.2019.11",NA,NA,"drag",155,"N",0,0,0,"","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"16632875-8f80-4f2e-ae9d-03cdfd4feafe","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-03-13T15:26Z","BLAN.2019.11",NA,NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vK","0000-0002-0927-4409",NA
"32cfd9bf-4b38-4201-a9dc-1e1f5a02fe49","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-03-13T16:44Z","BLAN.2019.11",NA,NA,"drag",165,"N",0,0,0,"","NEON.DOC.014045vK","0000-0001-5349-9843",NA
"205b87a1-a291-45b0-a60f-7fe164279022","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-04-01T13:17Z","BLAN.2019.14","","","drag",150,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"8828d75e-39bd-4c2d-a44e-49db8a158d34","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-04-01T13:59Z","BLAN.2019.14","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"7a9c1e53-0062-48f0-a5f1-e8e73c29a1d1","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-04-01T14:25Z","BLAN.2019.14","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"aac7bb42-8ac5-4603-8bd2-f91001c7f584","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-04-01T14:58Z","BLAN.2019.14","","","drag and flag",155,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"2507fe59-bab9-4810-a899-029909c0ed1b","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-04-01T15:53Z","BLAN.2019.14","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"79ab971a-ace4-4fe7-88d1-f82aa6f35f3a","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-04-01T16:33Z","BLAN.2019.14","","","drag",153,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"9a72687c-1d54-4d73-bf23-23a08630d6e1","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-04-22T14:18Z","BLAN.2019.17","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"740a0b6c-0ffe-4728-8440-1286f710de03","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-04-22T15:04Z","BLAN.2019.17","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"89fa47a5-bcb7-41b8-9533-842b68313faf","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-04-22T16:03Z","BLAN.2019.17","BLAN_005.20190422","A00000035207","drag",157,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"c2c75c89-b1ca-4095-b24a-86af0f8e2e8a","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-04-22T17:51Z","BLAN.2019.17","","","drag",161,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"31a8a895-9eb8-4c02-95ce-ef36ead69ec4","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-04-22T18:39Z","BLAN.2019.17","","","drag",163,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"6bac0431-3d22-450c-8cb3-2a0aeef3cdd6","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-04-22T19:52Z","BLAN.2019.17","","","drag",145,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"c726f28a-2363-41d8-b440-c4e3cd49059d","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-05-15T14:48Z","BLAN.2019.20","BLAN_005.20190515","A00000035190","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"74a0db7a-8d84-4bd0-a300-62c5f94d9896","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-05-15T15:50Z","BLAN.2019.20","BLAN_012.20190515","A00000003312","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"04739218-779d-4b84-a244-0c9b37a49b52","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-05-15T17:09Z","BLAN.2019.20","BLAN_015.20190515","A00000035293","drag",163,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"c4320c63-83a2-4368-bc24-b9a9b1cf7f11","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-05-15T17:45Z","BLAN.2019.20","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"42e66fcc-4b1d-48d3-8c78-692b9ed3e260","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-05-15T18:13Z","BLAN.2019.20","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"9c943a74-e84b-4934-8e9e-7ef9eef29330","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-05-15T18:53Z","BLAN.2019.20","BLAN_020.20190515","A00000035224","drag",165,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"ee386be6-0548-4253-a4e7-0ef7d51214d2","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-06-03T20:03Z","BLAN.2019.23","BLAN_020.20190603","A00000035310","drag and flag",167,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",""
"990748d6-93fc-4b42-9098-611f3629adb5","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-06-03T20:06Z","BLAN.2019.23","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3192-2230",""
"c71e7769-8d89-4ecf-ab3c-4d20a9e14e6b","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-06-03T20:44Z","BLAN.2019.23","BLAN_012.20190603","A00000033709","drag",165,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",""
"deef5d21-2269-4695-af40-238091f89455","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-06-03T21:04Z","BLAN.2019.23","BLAN_004.20190603","A00000035242","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",""
"bfaa8211-1c4c-43ba-aaef-8d0d0a1cb57e","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-06-06T17:54Z","BLAN.2019.23","BLAN_015.20190606","A00000068786","drag",156,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",""
"c615d4ac-c2f9-4864-b2fa-8dd3d2d1c327","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-06-06T19:19Z","BLAN.2019.23","BLAN_005.20190606","A00000035259","drag",159,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3475-1959","1 tick dropped and lost"
"9eba5790-8b2f-4975-8890-76020c1c02c4","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-06-21T13:50Z","BLAN.2019.25","","","drag",159,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3192-2230",""
"c8c58996-5af4-437d-9238-709494459120","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-06-21T14:42Z","BLAN.2019.25","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3192-2230",""
"4815012d-79fc-4610-9094-c97e7afd9375","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-06-21T15:45Z","BLAN.2019.25","BLAN_020.20190621","A00000069124","drag",163,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",""
"732eba4f-ad66-4371-9af6-59d4a70dea72","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-06-24T14:25Z","BLAN.2019.26","BLAN_015.20190624","A00000003295","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",""
"50f603dd-fdff-4323-90b9-856ef3792b74","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-06-24T15:44Z","BLAN.2019.26","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","",""
"705e5196-f2b4-46de-b93f-74ba1207da3b","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-07-01T20:18Z","BLAN.2019.27","BLAN_005.20190701","A00000069126","drag",156,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"1c664274-bbeb-4256-93e7-77afb94ab037","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2019-07-15T15:03Z","BLAN.2019.29","","","drag",160,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"3becb701-4065-4e15-879a-9eaf077ce32d","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2019-07-15T15:56Z","BLAN.2019.29","","","drag",155,"N",NA,NA,NA,"","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"5f706a35-0e20-495b-a659-c182102dba2d","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2019-07-15T17:26Z","BLAN.2019.29","BLAN_005.20190715","A00000069135","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0001-9777-363X",NA
"3f786c58-ca72-4ccb-8523-c95d6372b739","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2019-07-15T19:02Z","BLAN.2019.29","BLAN_015.20190715","A00000069154","drag",165,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3475-1959",NA
"406fc51e-a0ae-4452-bc0c-67c38bc052c7","BLAN_020.tickPlot.tck","D02","BLAN","BLAN_020","distributed","pastureHay",39.101637,-77.981854,"WGS84",20.1,159.2,0.1,"2019-07-17T17:20Z","BLAN.2019.29","BLAN_020.20190717","A00000069123","drag",165,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0002-3192-2230",NA
"8c3d216e-71d1-4e2e-8005-1914af7a48c5","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2019-07-17T18:17Z","BLAN.2019.29","BLAN_012.20190717","A00000035276","drag",160,"Y",NA,NA,NA,"No known compromise","NEON.DOC.014045vK","0000-0003-4806-3126",NA
"599a62d5-b33d-4f3e-8e55-179f0e477506","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-03-27T17:21Z","OSBS.2017.13","OSBS_005.20170327",NA,"drag and flag",160,"Y",17,171,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"c4a2c2fc-5252-455e-8352-783f93e634bb","OSBS_002.tickPlot.tck","D03","OSBS","OSBS_002","distributed","evergreenForest",29.703661,-81.958365,"WGS84",20.1,35.8,0.2,"2017-03-29T13:28Z","OSBS.2017.14","",NA,"drag and flag",161,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"a5118c8c-c099-4111-a15c-919a8d543825","OSBS_003.tickPlot.tck","D03","OSBS","OSBS_003","distributed","evergreenForest",29.693693,-81.94701,"WGS84",20.3,38.2,0.5,"2017-03-29T14:00Z","OSBS.2017.13","OSBS_003.20170329",NA,"drag and flag",174,"Y",2,24,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"1cd97e3c-1844-42c2-b59a-2b7b6e0f7353","OSBS_022.tickPlot.tck","D03","OSBS","OSBS_022","distributed","emergentHerbaceousWetlands",29.688309,-81.961968,"WGS84",20.1,24.3,0.1,"2017-03-29T15:00Z","OSBS.2017.13","",NA,"drag and flag",163,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"d71dc597-21a5-4bb3-ae8b-2aaf9183a4f7","OSBS_004.tickPlot.tck","D03","OSBS","OSBS_004","distributed","evergreenForest",29.683402,-81.960449,"WGS84",20.3,42.4,0.4,"2017-03-29T15:40Z","OSBS.2017.13","OSBS_004.20170329",NA,"drag and flag",161,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"bc2a852e-faf3-4b53-af17-e9e79e26ef3b","OSBS_001.tickPlot.tck","D03","OSBS","OSBS_001","distributed","woodyWetlands",29.704063,-82.008061,"WGS84",20.3,34.4,0.3,"2017-03-29T16:28Z","OSBS.2017.13","OSBS_001.20170329",NA,"drag and flag",163,"Y",5,5,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"6f35780f-9d2c-4eaa-bea1-4d64734d62bf","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-03-29T17:21Z","OSBS.2017.14","OSBS_005.20170329",NA,"drag and flag",160,"Y",17,171,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"ec1ec696-8ae8-4aa9-9cea-2901f7d43d0f","OSBS_002.tickPlot.tck","D03","OSBS","OSBS_002","distributed","evergreenForest",29.703661,-81.958365,"WGS84",20.1,35.8,0.2,"2017-04-19T13:30Z","OSBS.2017.16","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"d921aa6c-7dea-4a15-a347-4da5ab8bcf5d","OSBS_003.tickPlot.tck","D03","OSBS","OSBS_003","distributed","evergreenForest",29.693693,-81.94701,"WGS84",20.3,38.2,0.5,"2017-04-19T14:11Z","OSBS.2017.16","OSBS_003.20170419",NA,"drag and flag",166,"Y",10,37,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"a800bd6b-fc39-423f-a58d-13483a6d963b","OSBS_004.tickPlot.tck","D03","OSBS","OSBS_004","distributed","evergreenForest",29.683402,-81.960449,"WGS84",20.3,42.4,0.4,"2017-04-19T15:15Z","OSBS.2017.16","OSBS_004.20170419",NA,"drag",160,"Y",0,3,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",NA
"5a77e5a0-decb-4a66-97a2-ef5c57dcdab9","OSBS_022.tickPlot.tck","D03","OSBS","OSBS_022","distributed","emergentHerbaceousWetlands",29.688309,-81.961968,"WGS84",20.1,24.3,0.1,"2017-04-19T15:49Z","OSBS.2017.16","OSBS_022.20170419",NA,"drag and flag",166,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","mbenedict@battelleecology.org",NA
