"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","endDate","subsampleID","testedDate","testingID","batchID","individualCount","sampleCondition","testProtocolVersion","testResult","testPathogenName","remarks","testedBy","laboratoryName"
"b66db08f-4b5c-42a0-97bf-53011e31e731","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.059","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"50c49bdc-3f8e-456e-8866-90ce9eec32a2","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.011","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d3b040bc-9ce3-49c3-97a5-430d02035970","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.058","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"72549dd8-5ea1-457b-9268-20fa69e96140","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.012","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8ff71ebb-880b-4c12-9ec4-1e90fccb9ff4","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.029","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"296810e5-3464-46aa-83b7-dc8a2c172439","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.013","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"194a8fc3-2de2-4a8f-8c70-993adf3a3678","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.010","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"3a716ea6-a211-4d81-8fc3-d954421261c6","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.030","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"a59bb7c1-13e9-41c6-9464-cf0aafd0522f","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"06cc2170-91fc-4020-af3c-6cfcf3f3ef58","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.078","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia miyamotoi",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8b2b01dc-362b-4123-8ec6-2af18048276e","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.051","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d823bb60-cd29-4166-90d4-7b94600abf4b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.046","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"0c9f943d-53f5-4c52-878c-f1ec4d683d0a","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"85fec375-d3cf-448a-bc88-40c8f756761b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"1a52e68a-76d1-4c76-bf9f-22585668728d","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.055","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"cb092ca1-0d38-4746-bfa9-6ed075c8a855","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.048","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"c974606c-9b38-4218-9c3b-d98fa1ffa834","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.064","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"9c653551-3076-4b42-b046-494708338c62","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.067","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5f3b0faa-19cb-4f78-953c-0ba09cf4eb11","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.064","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"51bb47c6-78fa-4cea-981c-f6fdde1a7a3e","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.081","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"34c7ecf5-65cf-4b75-8fb6-876fd0339309","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.081","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"db9d4629-8d4b-4dcd-becc-de0720be29b1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.014","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5fba68cd-a7f8-4ea3-9856-f42b29fbdbe1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.011","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"26c055d2-bc35-4de1-8471-5b9f74f7aa5b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.034","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"bf5eb11f-4ffc-4703-86c4-b9b8e8eb4619","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-10","OSBS_005.20170511.AMBAME.N.T.070","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"c9ad148d-582d-471a-b2ea-9aa1082e2dd4","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.044","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"bbcfc731-c61d-4754-b72e-383af4b41428","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.038","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"f554301b-da60-4819-bd40-446d3c42cc1f","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.014","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"46c57764-b45b-4287-8ba3-5d0e8fbfb254","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.049","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"b7a86b95-30f4-45c2-9a91-3d6c073f35a1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.045","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5c66f0d9-1343-417a-bd42-40a0908d60c4","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.041","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"707df0b7-a802-42f3-8619-e8f4e87ee6ef","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"3b3da472-a650-4c5e-b736-65607020670a","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.026","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"edf1f6fb-2224-4a9a-a60c-b6ffb83ccb72","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.040","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"be3b4c38-e207-41fb-9527-dea603626079","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.021","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"6aa98d56-8ae3-46e2-aa6d-60e0254c3b2c","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.027","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"011d1e81-748d-44f8-aa6f-56197b813990","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.024","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"94216dc6-1d1c-4580-a077-757ec14a196a","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.053","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8b57dcf2-1d07-4b7a-8423-2866af6a977f","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.020","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d921b56f-d5a7-492b-9bd1-7bdf017394fa","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.075","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8d632e08-0e01-459a-aa3b-1a8985245cd9","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.048","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"a8ee4a7c-d5e0-4479-a3b2-dc8c5b916cb4","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.003","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"acc70ecf-b91f-4dfc-8196-ddff54ac4b1c","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.022","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8d204f0d-9da8-483d-ab89-8c3c17eddc5c","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.041","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"26757c7b-8a93-4407-ab9c-dc2f36809db9","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.035","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"13e08055-be5f-4c0c-a2fc-74b239ed8fa1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.009","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"4b72aa8c-ad1d-4d6b-a77f-4156e3ae58d0","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.028","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"3e1917e1-0514-4227-8916-25aea53d6a9d","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-05-11T19:07Z","2017-05-11T19:52Z","OSBS_005.20170511.AMBAME.N","2018-06-01","OSBS_005.20170511.AMBAME.N.T.019","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
